用户id	投资金额	性别	首投距今时间（天）	最近一次投资距今时间（天）	本月是否有大额回款	是否访问7天内注册	是否注册7天内充值	首投距注册时长（天）	年龄_(0,14]	年龄_(14,35]	年龄_(35,60]	年龄_(60,∞]	手机城市_一线	手机城市_三线	手机城市_二线	手机城市_五线	手机城市_四线	手机城市_超一线	手机城市_魔境	会员级别_普通会员	会员级别_白金用户	会员级别_钻石用户	最近一次登录设备_HUAWEI	最近一次登录设备_OPPO	最近一次登录设备_Samsung	最近一次登录设备_Xiaomi	最近一次登录设备_iPad	最近一次登录设备_iPhone	最近一次登录设备_其他手机	用户浏览产品期限倾向(月）_1-3	用户浏览产品期限倾向(月）_4-6	用户浏览产品期限倾向(月）_7-12	用户浏览产品利率倾向_(0,4%]	用户浏览产品利率倾向_(4%,5.5%]	用户浏览产品利率倾向_(5.5%,6%]	用户浏览产品利率倾向_(6%,7.5%]	用户浏览产品利率倾向_7%以上
f979f04dfce44b80d17f62eb0fa0c4a8	3600.0	1	12.0	4.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7b028a939e74970ae87c59f6b065f664	57600.0	1	8.0	0.0	0	0	1	287.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
64d26680e8df3e68d1793795f365982c	21600.0	1	8.0	0.0	1	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
bccbdf8b89dfe66fec9e1aea1a437355	889920.0	1	20.0	0.0	1	0	1	13.0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
7683dedd5ef80e0bb03a4fef60ccea56	7200.0	1	1.0	1.0	1	1	0	3.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
d4396e839a852e6bb7d4940df8b1d94c	10800.0	0	9.0	0.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
2a6d3dbe66373586b6b48a4be94e7394	144000.0	0	3.0	0.0	0	0	1	44.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
fb4666e5e0f66b3b710919b90802de4b	216000.0	1	11.0	1.0	0	0	0	47.0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
9bb8c6238b99e717f8ad21e4cb66c5ec	72000.0	1	7.0	1.0	0	0	1	415.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e6a15e71591db8721535aa63c790d13f	43200.0	1	1.0	1.0	0	0	1	17.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
379364915debc54a7ef347d9ed733e9e	72000.0	0	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
eafd1c6dba04cb5e05699a55c52d48a0	64800.0	1	17.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
23b0d3bc6a174ebd9dc02d49a130340d	2700000.0	1	13.0	1.0	0	0	0	2.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
f68171d6b09543ddfb238790b8a8b573	144000.0	0	3.0	1.0	0	0	1	387.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
940d30675f5f98dd046183771c9e7f47	465840.0	1	5.0	2.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ba97bb30a0c17d5c772037937ecf2f8e	100800.0	0	12.0	0.0	1	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
423aa008a168a5ee06495b4f9938e85b	230400.0	1	16.0	0.0	1	0	1	23.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
e863b697c3c70b2f8ced81cb689cdf86	720.0	1	7.0	0.0	1	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0ce5e5a19cb98853acf42c3ca8cebffc	51163.2	0	10.0	0.0	1	0	0	7.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
450a504600277b941c78e993d32f259e	36720.0	0	15.0	0.0	0	0	0	1.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
703d6a158967a9104ca10d4e66f37c96	612000.0	0	3.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
8ae1d1ad4711427d443dc1c4d55e3f3e	14400.0	1	23.0	0.0	0	0	1	14.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
b20cbe06576d14acc57596c22aca0736	72000.0	1	10.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
c849d0a17a2ccf998e97b020a766b37d	57600.0	1	14.0	0.0	0	0	0	4.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
e209dddd5bd04c70dfda1951abf31cdf	1116000.0	0	12.0	0.0	1	0	1	114.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
8f8964cbffd6504eee7f0b89fa4478c7	280800.0	1	20.0	0.0	1	0	1	32.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
19fa36b086ab25f381f0bb74f480aa43	43200.0	1	7.0	0.0	1	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
48b53cbf5b7846a25725435444dfcc70	72000.0	0	2.0	1.0	0	0	1	531.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
856ce27f21341961bbcad0382009364d	7200.0	0	10.0	0.0	0	0	0	2.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
d64c4c1f166c141ed6b16781d6df68fd	21600.0	0	20.0	0.0	0	0	0	4.0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ca3c1b6ed459381962b238c9ab397cda	72000.0	1	6.0	0.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
4e0893aa4de79204215054358c521ef6	72000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1f8726b958e2481aab33b96586b655ef	180000.0	0	4.0	0.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
938c042fa7a2a25f01fff204b169565e	72000.0	1	1.0	1.0	0	0	1	217.0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
3324bc593b4a40009d6f5c48291a800d	36720.0	0	9.0	0.0	0	0	0	0.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
9d6844037b00dafe0ff690c9598e6a48	28800.0	0	22.0	0.0	0	0	0	5.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
7989a7a6a71428b6045ca51f8f8ab4f8	144000.0	0	6.0	1.0	0	0	1	243.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
a3cf9ddd7d84cc2fb5e8464cd6e9b3f0	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
68c714e2991ec3c8f95d34e638351fc3	72000.0	1	9.0	1.0	0	0	1	114.0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
6fa6bf794051e2a67b0114bf2279ebe7	108000.0	1	3.0	0.0	0	0	1	23.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
d9167308097b15307eab72c14a91cfa8	14400.0	1	8.0	0.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
52f3ee7563ab446b3bf1318662e8e686	216000.0	0	1.0	0.0	1	0	0	3.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
ed0f54fc422a4214db7b2d4d97d0064d	36000.0	1	20.0	0.0	0	0	0	9.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
b204e63514a9ee965a17c550812cb5fa	72000.0	0	1.0	1.0	0	0	0	53.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2f95d98cab28f45460f72120d7f367c0	216000.0	1	14.0	0.0	1	0	0	7.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
58af5ab2b86a573a3a83f4f2c555e217	108000.0	0	17.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
63a156360f50e95ae9c254d9052aaa94	1080000.0	0	1.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8aa64858d6825b389c54cc2f09f9a19b	36000.0	1	20.0	1.0	0	0	1	105.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
c34ae413e58d10f551b1194c3482e25e	21600.0	0	8.0	0.0	0	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
2cd53f339c5a8b111b9f4ca519e253ea	7200.0	0	1.0	1.0	0	0	0	5.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
15109f5ec0d58e3bd35c29a412038e79	36000.0	1	16.0	0.0	0	0	1	24.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
79fa0a4e5e3cb1a2f602952dd7eabacb	360000.0	1	4.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
75141db25781bc095eed4b5fe47277c4	72000.0	0	1.0	0.0	0	0	0	1.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
cb40c49f14ee1c5d990b70dac164b2e3	288000.0	1	12.0	0.0	1	0	0	1.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
a217da67b98fdd252d749b75d2d10beb	36000.0	0	1.0	1.0	0	1	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
cb93cdbed95b3f565cde35bd0c040ba4	36720.0	0	7.0	0.0	0	0	0	2.0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
b0514ea37ddd194f49896f19dfe78cc0	72000.0	0	19.0	0.0	0	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0bde89725d9eaf75bbdb1e282df50a55	36000.0	0	18.0	1.0	0	0	0	0.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
732bc564f6ab7e85d67bdb277676c3f1	122400.0	1	1.0	0.0	0	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0
62f4b357be4103a874520d965327b12f	266400.0	1	11.0	0.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
05a04aa49b7950bf36a1ca5883cd2082	129600.0	1	10.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
2ad1e262ab6f8d631d78fa2b0a29ffcc	72000.0	0	1.0	1.0	1	0	1	63.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
91326207554ef9c0fb330a83e7a037e6	144000.0	1	7.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1
3c02922066df71d7bb3e7e82976e993c	79200.0	1	14.0	0.0	1	0	0	8.0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
29998812dc5b75c93144f020637e25e8	72000.0	0	22.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
614a71a191e2693180afcfbc8479b52a	39600.0	1	20.0	0.0	1	0	1	34.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8408aaf8343a5e5e6f7055303065087b	1800000.0	1	23.0	1.0	0	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
040976236ca87233af301b2fc9964967	50400.0	1	8.0	0.0	0	0	1	154.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1
440ad2b406c2d04f560b353cf47e6e72	28800.0	1	21.0	0.0	1	0	0	1.0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
9db25f9517b625343a7e3582a1995155	36720.0	1	15.0	1.0	1	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
721f252a2e1ef3f87f535cd44b55ec1a	50400.0	0	6.0	0.0	0	0	0	2.0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
ff0b39ddbbd3aedd24ce13c73d958884	1051200.0	0	11.0	0.0	1	0	0	1.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
4a189c98706fbb1d7810657f877f9c30	93600.0	1	18.0	0.0	1	0	0	1.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
f0f9a13e2977debe4c50d412b79b237c	1839600.0	0	7.0	0.0	1	0	0	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
ea67c70f8031307cd2ffa0e4e18d4ee9	72000.0	1	13.0	1.0	0	0	1	19.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
cf9277d20cbe61805e1be70ed32d537f	158400.0	1	7.0	1.0	0	0	0	1.0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8853dd255c84a64f030ca7aaf6ecd4a3	223200.0	0	12.0	1.0	1	0	1	10.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
b8e430b10e2db98480b373392d6ad756	7200.0	0	3.0	0.0	0	0	1	259.0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
249b336c52a6866ea0cd6edec60fe66f	360000.0	0	1.0	1.0	0	0	1	12.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
11e09150e81690b8cb3306a1a9016224	72000.0	1	1.0	1.0	1	1	0	0.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
65304d9514b18f7824defd0464330a84	108000.0	1	4.0	1.0	0	0	1	24.0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0
e89b8b7cde965b84bfeb4d9df85e4266	252000.0	0	18.0	1.0	0	0	1	9.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
7f6d40e4d5294e4eb5c33c7529ac2a10	360000.0	0	7.0	1.0	1	0	0	1.0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ab522d2fc867a231584a433ffee2b62d	1440000.0	1	5.0	0.0	0	0	1	19.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
eae0000beec5db073ce39855e1d880a8	81721.224	1	3.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
f409a9e7c8f3a80d0249945acfc2eb74	21600.0	0	1.0	0.0	0	0	0	2.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
39824b000d02137ee1f99cdb27a27ded	144000.0	0	11.0	0.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
c69aa4ae90c8c92d190b17f9124d4bfa	36000.0	1	1.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2c6865f57bb550a8e6c3fd3364ab810c	43200.0	0	2.0	1.0	0	0	1	119.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0
fa999bd6d07a957795b053009a1d9536	7200.0	0	23.0	1.0	0	0	0	5.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
7b5485dd7cf181161c091ed30d6f6f25	180000.0	1	1.0	1.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
82093b00946169bd60934c31840c839c	72000.0	1	3.0	1.0	0	0	1	545.0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
431736acca0764e82a362657bb8627b5	18000.0	1	18.0	0.0	1	0	1	38.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
88af69f22764c9896513427652ac663f	72000.0	1	17.0	0.0	1	0	0	3.0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
f737d849d93c52da5e87757b442da2dd	187200.0	1	23.0	0.0	1	0	0	5.0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
611613a6e8a8fd691af3e169b1bebd3e	72000.0	1	18.0	0.0	1	0	1	38.0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e4ae957e92a84d627d96679c1736a7c9	7200.0	0	2.0	0.0	0	0	1	27.0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
1956517c9e9fd63b12db0645e1b23c76	7200.0	1	10.0	1.0	0	0	0	0.0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
2e4c70a6f1b934a762e57c242bb69bf5	216000.0	1	15.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0
a9d7478a12edd7adae1fefdfe4cc45f5	14400.0	0	4.0	0.0	1	0	0	0.0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
a8c23a287c4cd6140a982187e46e847a	172800.0	1	16.0	0.0	1	0	0	12.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
64e95886bdf71a06df65fd797ea539c8	36000.0	0	1.0	1.0	0	1	0	0.0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
ff5a169436bf57bc53d1b8028037a79b	72000.0	0	16.0	0.0	0	0	0	2.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
e7b33bf23a9cc5652c257894b5b205a6	162000.0	0	19.0	0.0	1	0	0	6.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
d6182e598da65c9123f093985891e38a	79200.0	1	17.0	0.0	0	0	1	207.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
7d4f3d28dba9a408fecaceabfad2fe8f	432000.0	1	13.0	1.0	0	0	1	62.0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
679cccb0683ce2ef13e77bd9e89dd610	36720.0	1	5.0	0.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
2abccef0d27d8dfbb1034da8e9ed41eb	72000.0	1	22.0	0.0	1	0	1	45.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
2275a6624e7a439414c1a3dc56d4282e	21600.0	1	20.0	0.0	0	0	1	11.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
03db88d1feb10c7527ce13c111570b7d	360000.0	0	5.0	1.0	0	0	0	4.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
30b8e23fbd528743b78e3b13ab8fb58f	360000.0	0	4.0	1.0	0	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
8f20b72ed0fe9ad6a47ad2bcfce58678	720000.0	0	16.0	0.0	1	0	0	2.0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1
be45f149baa635ff661a8f11ef8325da	14400.0	0	10.0	0.0	0	0	1	31.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
caee89824478dd545d7b94006b218ea7	216000.0	0	15.0	1.0	0	0	0	0.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
d2a5138aa4e650e489da8b7754f3676a	216000.0	1	7.0	0.0	1	0	1	408.0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
19505431b0b09e9bacc3b66d48955a4a	148541.4	1	20.0	1.0	1	0	1	51.0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
306e2c55d7e0676f2897430e4c17af80	72000.0	1	14.0	0.0	1	0	1	10.0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
16ed83e2124797ad2bda3ac001cf8433	36000.0	1	1.0	1.0	0	0	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
a050ee9a30ae85f825bc8b6e3a1f55c6	93600.0	1	15.0	0.0	1	0	0	6.0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
73de05fbc08ae2a0eb0d169dbbd30d90	288000.0	1	19.0	0.0	1	0	0	2.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
8a27cbee63928fc9239905fffab8e91a	22320.0	1	17.0	0.0	0	0	1	22.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
ea504aacfba134e1f46a25adc86b20ec	86400.0	1	2.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
5194339710b62ef11c843b1d3bda7767	72000.0	0	7.0	1.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
bee150bfb8d95d2f6b19a5faa7e20b0a	14400.0	1	1.0	1.0	0	1	0	0.0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
835b2cf3fff8dbd97cbf1e6e5509876d	18000.0	0	7.0	0.0	1	0	0	0.0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
2dd8bb48783c98e78d685e8bd97cf43d	14400.0	1	8.0	0.0	1	0	0	0.0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0
32478b5a9ce1830e7bd30dc25e717d49	109440.0	0	1.0	0.0	0	0	0	0.0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
5cac68ef7b570f54e5ff26121d314533	360000.0	1	1.0	1.0	0	1	0	0.0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0
